2016-03-20,MSFT,5560
2016-03-21,MSFT,7152
2016-03-22,MSFT,7351
2016-03-23,MSFT,6688
2016-03-24,MSFT,6603
2016-03-25,MSFT,5817
2016-03-26,MSFT,5233
2016-03-27,MSFT,5261
2016-03-28,MSFT,6511
2016-03-29,MSFT,7492
2016-03-30,MSFT,7729
2016-03-31,MSFT,7400
2016-04-01,MSFT,6912
2016-04-02,MSFT,5495
2016-04-03,MSFT,5752
2016-04-04,MSFT,9532
2016-04-05,MSFT,8375
2016-04-06,MSFT,8472
2016-04-07,MSFT,7594
2016-04-08,MSFT,7635
2016-04-09,MSFT,5812
2016-04-10,MSFT,7047
2016-04-11,MSFT,8158
2016-04-12,MSFT,7832
2016-04-13,MSFT,7696
2016-04-14,MSFT,7575
2016-04-15,MSFT,7198
2016-04-16,MSFT,6060
2016-04-17,MSFT,6321
2016-04-18,MSFT,8064
2016-04-19,MSFT,8411
2016-04-20,MSFT,7845
2016-04-21,MSFT,8363
2016-04-22,MSFT,8693
2016-04-23,MSFT,6272
2016-04-24,MSFT,6633
2016-04-25,MSFT,7330
2016-04-26,MSFT,7622
2016-04-27,MSFT,8213
2016-04-28,MSFT,7791
2016-04-29,MSFT,6932
2016-04-30,MSFT,5384
2016-05-01,MSFT,5662
2016-05-02,MSFT,7230
2016-05-03,MSFT,7755
2016-05-04,MSFT,7377
2016-05-05,MSFT,7437
2016-05-06,MSFT,6661
2016-05-07,MSFT,5053
2016-05-08,MSFT,5371
2016-05-09,MSFT,7418
2016-05-10,MSFT,8461
2016-05-11,MSFT,7595
2016-05-12,MSFT,8119
2016-05-13,MSFT,6721
2016-05-14,MSFT,5140
2016-05-15,MSFT,5388
2016-05-16,MSFT,7127
2016-05-17,MSFT,7900
2016-05-18,MSFT,8650
2016-05-19,MSFT,7954
2016-05-20,MSFT,7441
2016-05-21,MSFT,5783
2016-05-22,MSFT,6664
2016-05-23,MSFT,7251
2016-05-24,MSFT,7543
2016-05-25,MSFT,7505
2016-05-26,MSFT,7610
2016-05-27,MSFT,7771
2016-05-28,MSFT,5174
2016-05-29,MSFT,5091
2016-05-30,MSFT,6414
2016-05-31,MSFT,7340
2016-06-01,MSFT,7078
2016-06-02,MSFT,7020
2016-06-03,MSFT,6614
2016-06-04,MSFT,5456
2016-06-05,MSFT,5241
2016-06-06,MSFT,6651
2016-06-07,MSFT,7932
2016-06-08,MSFT,6724
2016-06-09,MSFT,7480
2016-06-10,MSFT,6353
2016-06-11,MSFT,5181
2016-06-12,MSFT,7264
2016-06-13,MSFT,16832
2016-06-14,MSFT,14224
2016-06-15,MSFT,12616
2016-06-16,MSFT,12319
2016-06-17,MSFT,10458
2016-06-18,MSFT,8582
2016-06-19,MSFT,8510
2016-06-20,MSFT,8399
2016-06-21,MSFT,8521
2016-06-22,MSFT,8912
2016-06-23,MSFT,7960
2016-06-24,MSFT,7392
2016-06-25,MSFT,5419
2016-06-26,MSFT,6420
2016-06-27,MSFT,8314
2016-06-28,MSFT,8068
2016-06-29,MSFT,7599
2016-06-30,MSFT,7730
2016-07-01,MSFT,6956
2016-07-02,MSFT,6020
2016-07-03,MSFT,6448
2016-07-04,MSFT,6890
2016-07-05,MSFT,7120
2016-07-06,MSFT,7199
2016-07-07,MSFT,7227
2016-07-08,MSFT,6147
2016-07-09,MSFT,5285
2016-07-10,MSFT,5510
2016-07-11,MSFT,6735
2016-07-12,MSFT,6698
2016-07-13,MSFT,6033
2016-07-14,MSFT,6246
2016-07-15,MSFT,6016
2016-07-16,MSFT,5117
2016-07-17,MSFT,5639
2016-07-18,MSFT,7033
2016-07-19,MSFT,7034
2016-07-20,MSFT,7336
2016-07-21,MSFT,6708
2016-07-22,MSFT,6290
2016-07-23,MSFT,5088
2016-07-24,MSFT,5339
2016-07-25,MSFT,6829
2016-07-26,MSFT,7165
2016-07-27,MSFT,7141
2016-07-28,MSFT,7780
2016-07-29,MSFT,7769
2016-07-30,MSFT,7001
2016-07-31,MSFT,6545
2016-08-01,MSFT,7111
2016-08-02,MSFT,6976
2016-08-03,MSFT,7091
2016-08-04,MSFT,6758
2016-08-05,MSFT,6271
2016-08-06,MSFT,5016
2016-08-07,MSFT,6022
2016-08-08,MSFT,6135
2016-08-09,MSFT,6225
2016-08-10,MSFT,6374
2016-08-11,MSFT,6602
2016-08-12,MSFT,6039
2016-08-13,MSFT,4906
2016-08-14,MSFT,4817
2016-08-15,MSFT,6003
2016-08-16,MSFT,6408
2016-08-17,MSFT,7047
2016-08-18,MSFT,7949
2016-08-19,MSFT,5986
2016-08-20,MSFT,4819
2016-08-21,MSFT,5314
2016-08-22,MSFT,6710
2016-08-23,MSFT,7236
2016-08-24,MSFT,7881
2016-08-25,MSFT,7176
2016-08-26,MSFT,6571
2016-08-27,MSFT,5438
2016-08-28,MSFT,5936
2016-08-29,MSFT,7018
2016-08-30,MSFT,7912
2016-08-31,MSFT,7558
2016-09-01,MSFT,7531
2016-09-02,MSFT,7629
2016-09-03,MSFT,5626
2016-09-04,MSFT,5659
2016-09-05,MSFT,6757
2016-09-06,MSFT,7753
2016-09-07,MSFT,8445
2016-09-08,MSFT,8680
2016-09-09,MSFT,8347
2016-09-10,MSFT,6396
2016-09-11,MSFT,6539
2016-09-12,MSFT,8086
2016-09-13,MSFT,8585
2016-09-14,MSFT,8133
2016-09-15,MSFT,9461
2016-09-16,MSFT,8784
2016-09-17,MSFT,9690
2016-09-18,MSFT,9570
2016-09-19,MSFT,9750
2016-09-20,MSFT,12110
2016-09-21,MSFT,10824
2016-09-22,MSFT,11797
2016-09-23,MSFT,10012
2016-09-24,MSFT,6847
2016-09-25,MSFT,7217
2016-09-26,MSFT,8603
2016-09-27,MSFT,9596
2016-09-28,MSFT,10089
2016-09-29,MSFT,8473
2016-09-30,MSFT,7630
2016-10-01,MSFT,5957
2016-10-02,MSFT,6546
2016-10-03,MSFT,7874
2016-10-04,MSFT,8345
2016-10-05,MSFT,8331
2016-10-06,MSFT,7954
2016-10-07,MSFT,7064
2016-10-08,MSFT,5659
2016-10-09,MSFT,5739
2016-10-10,MSFT,7260
2016-10-11,MSFT,7563
2016-10-12,MSFT,8467
2016-10-13,MSFT,7619
2016-10-14,MSFT,7480
2016-10-15,MSFT,6216
2016-10-16,MSFT,6273
2016-10-17,MSFT,7902
2016-10-18,MSFT,8267
2016-10-19,MSFT,7891
2016-10-20,MSFT,7953
2016-10-21,MSFT,8091
2016-10-22,MSFT,6212
2016-10-23,MSFT,7383
2016-10-24,MSFT,8419
2016-10-25,MSFT,9383
2016-10-26,MSFT,8844
2016-10-27,MSFT,9300
2016-10-28,MSFT,7884
2016-10-29,MSFT,6908
2016-10-30,MSFT,6444
2016-10-31,MSFT,7919
2016-11-01,MSFT,8461
2016-11-02,MSFT,8589
2016-11-03,MSFT,10629
2016-11-04,MSFT,8507
2016-11-05,MSFT,6921
2016-11-06,MSFT,7337
2016-11-07,MSFT,9100
2016-11-08,MSFT,8776
2016-11-09,MSFT,7715
2016-11-10,MSFT,7746
2016-11-11,MSFT,7405
2016-11-12,MSFT,6020
2016-11-13,MSFT,7539
2016-11-14,MSFT,9255
2016-11-15,MSFT,10059
2016-11-16,MSFT,10148
2016-11-17,MSFT,11128
2016-11-18,MSFT,10256
2016-11-19,MSFT,7422
2016-11-20,MSFT,8112
2016-11-21,MSFT,9434
2016-11-22,MSFT,11366
2016-11-23,MSFT,9390
2016-11-24,MSFT,8496
2016-11-25,MSFT,8939
2016-11-26,MSFT,7536
2016-11-27,MSFT,7997
2016-11-28,MSFT,9541
2016-11-29,MSFT,9583
2016-11-30,MSFT,11333
2016-12-01,MSFT,9357
2016-12-02,MSFT,9104
2016-12-03,MSFT,7255
2016-12-04,MSFT,7958
2016-12-05,MSFT,9969
2016-12-06,MSFT,9602
2016-12-07,MSFT,9509
2016-12-08,MSFT,9613
2016-12-09,MSFT,8829
2016-12-10,MSFT,7211
2016-12-11,MSFT,8162
2016-12-12,MSFT,9774
2016-12-13,MSFT,10047
2016-12-14,MSFT,9495
2016-12-15,MSFT,10256
2016-12-16,MSFT,8396
2016-12-17,MSFT,7365
2016-12-18,MSFT,8100
2016-12-19,MSFT,9171
2016-12-20,MSFT,8213
2016-12-21,MSFT,7013
2016-12-22,MSFT,6445
2016-12-23,MSFT,6961
2016-12-24,MSFT,4820
2016-12-25,MSFT,5026
2016-12-26,MSFT,5832
2016-12-27,MSFT,6512
2016-12-28,MSFT,6615
2016-12-29,MSFT,6514
2016-12-30,MSFT,6064
2016-12-31,MSFT,4710
2017-01-01,MSFT,5051
